Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Quantity,Profit,Sales_Method
Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,46,69,1650.48,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,32,137,1841.28,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,28,77,1034.88,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,23,50,517.5,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,24,44,464.64,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,34,44,957.44,Online
Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,51,85,2297.55,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49,138,2975.28,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,44,87,1875.72,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,36,68,1077.12,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37,47,712.99,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,46,60,1656,Online
Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,51,94,2397,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49,131,2695.98,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,42,78,1506.96,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,39,61,1022.97,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37,54,819.18,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,48,51,1468.8,Online
Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,53,98,2856.7,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,34,133,1808.8,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,27,77,977.13,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,24,49,470.4,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23,38,393.3,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,34,45,933.3,Online
Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,36,61,1098,Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,43,112,1974.56,Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32,75,1104,Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,34,39,543.66,Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,31,442.68,Online
Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,42,38,1021.44,Online
West Gear,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,49,73,1895.81,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,41,112,2020.48,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32,72,1128.96,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,32,57,802.56,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34,52,724.88,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,55,49,1617,Online
West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,59,72,2208.96,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,54,147,3333.96,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,47,91,2010.19,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,47,83,1638.42,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,49,61,1285.27,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,59,59,2123.41,Online
West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,59,88,2855.6,Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,28,126,1587.6,Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29,70,933.8,Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,18,65,479.7,Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23,29,300.15,Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Apparel,38,45,1060.2,Online
West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Apparel,28,73,1124.2,Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,29,140,1664.6,Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29,39,554.19,Online
West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,20,60,516,Online
West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23,20,197.8,Online
West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,38,38,880.84,Online
West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,14,65,464.1,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,19,141,1098.39,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,19,44,418,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9,59,233.64,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,14,20,114.8,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,29,34,601.46,Online
West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,18,63,612.36,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,18,122,900.36,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,20,39,358.8,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9,41,158.67,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,15,22,135.3,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,55,26,886.6,Online
West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,49,61,1643.95,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58,134,3186.52,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,39,50,955.5,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,49,727.65,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32,38,535.04,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,44,53,1422.52,Online
West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,47,90,2157.3,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32,160,2252.8,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,27,90,1190.7,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,52,549.12,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24,47,462.48,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,34,46,938.4,Online
West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,51,98,2748.9,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45,149,2816.1,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,42,87,1790.46,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,38,61,996.74,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,38,51,813.96,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48,50,1488,Online
West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,52,94,2639.52,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,46,158,3052.56,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,43,84,1697.64,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,39,56,873.6,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39,50,877.5,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48,46,1435.2,Online
West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,52,102,2705.04,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,33,143,1934.79,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,29,65,848.25,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,44,475.2,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23,34,351.9,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,33,33,707.85,Online
West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,38,52,988,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,43,113,2040.78,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,33,68,1077.12,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,34,33,482.46,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32,33,432.96,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,44,33,914.76,Online
West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,46,65,1524.9,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,41,104,1833.52,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32,78,1173.12,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33,69,956.34,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33,65,965.25,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,58,56,2013.76,Online
West Gear,1185732,11/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,61,75,2333.25,Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58,138,3281.64,Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,49,102,2349.06,Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,45,87,1722.6,Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,48,73,1576.8,Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,57,73,2496.6,Online
West Gear,1185732,12/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,59,88,2699.84,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32,140,2329.6,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,32,78,1272.96,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,87,939.6,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,28,44,591.36,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,41,58,1046.32,Online
West Gear,1185732,1/10/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,32,84,1344,Online
West Gear,1185732,2/10/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,34,160,2992,Online
West Gear,1185732,2/10/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,34,52,901.68,Online
West Gear,1185732,2/10/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24,73,876,Online
West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,36,490.68,Online
West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,41,58,1046.32,Online
West Gear,1185732,2/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,19,75,726.75,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,23,151,1771.23,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,23,61,771.65,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,14,72,504,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,19,31,265.05,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,32,44,605.44,Online
West Gear,1185732,3/9/2021,Midwest,Indiana,Indianapolis,Women's Apparel,24,74,923.52,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,23,125,1581.25,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,23,54,645.84,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,14,52,364,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,19,36,328.32,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,61,45,1207.8,Online
West Gear,1185732,4/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,47,72,1861.2,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,54,164,4428,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,37,73,1485.55,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,34,56,894.88,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,49,816.34,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,44,58,1148.4,Online
West Gear,1185732,5/11/2021,Midwest,Indiana,Indianapolis,Women's Apparel,53,91,2507.96,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,36,155,3069,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,94,1594.24,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,27,50,607.5,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,46,626.98,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,36,53,858.6,Online
West Gear,1185732,6/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,56,91,2598.96,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,51,149,4027.47,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49,84,2058,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,42,68,1285.2,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,42,49,967.26,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,51,50,1071,Online
West Gear,1185732,7/9/2021,Midwest,Indiana,Indianapolis,Women's Apparel,54,101,2781.54,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,47,152,3929.2,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,41,87,1926.18,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,37,56,973.84,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,38,60,1071.6,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,47,53,1120.95,Online
West Gear,1185732,8/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,54,91,2604.42,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,33,133,2370.06,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,29,74,1073,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,23,49,529.69,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,24,41,462.48,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,33,42,554.4,Online
West Gear,1185732,9/11/2021,Midwest,Indiana,Indianapolis,Women's Apparel,36,68,1272.96,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,116,2520.68,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,65,1144,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,38,571.52,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,33,44,667.92,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,41,38,685.52,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,48,83,2111.52,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,123,2571.93,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,33,98,1778.7,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,81,1244.16,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,83,1411,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,55,75,1650,Online
West Gear,1185732,11/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,61,91,2997.54,Online
West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,58,150,4437,Online
West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49,108,2910.6,Online
West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,49,105,2366.7,Online
West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,87,1957.5,Online
West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Men's Apparel,54,84,1950.48,Online
West Gear,1185732,12/9/2021,Midwest,Indiana,Indianapolis,Women's Apparel,62,120,3720,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,32,125,2080,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,75,1320,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,87,1196.25,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,45,704.7,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Men's Apparel,41,54,1129.14,Online
West Gear,1185732,1/17/2021,Midwest,Indiana,Indianapolis,Women's Apparel,34,75,1275,Online
West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,33,149,2655.18,Online
West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,38,50,1045,Online
West Gear,1185732,2/17/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,27,75,1032.75,Online
West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34,49,882.98,Online
West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Men's Apparel,48,65,1653.6,Online
West Gear,1185732,2/17/2021,Northeast,West Virginia,Charleston,Women's Apparel,24,105,1360.8,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,28,165,2356.2,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27,69,1006.02,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,19,91,933.66,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,49,597.31,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Men's Apparel,37,59,1091.5,Online
West Gear,1185732,3/16/2021,Northeast,West Virginia,Charleston,Women's Apparel,29,81,1268.46,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,27,143,1969.11,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,28,75,1155,Online
West Gear,1185732,4/17/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,19,68,697.68,Online
